#FORMAT=WebAnno TSV 3.1
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=12 Braun an Gerhard Rom , November 1835 de bestanden in Vasen , Bronzen und Goldarbeiten .
1-1	0-2	12	CARD	12	_	_	
1-2	3-8	Braun	NN	Braun	*	PERauthor	
1-3	9-11	an	APPR	an	_	_	
1-4	12-19	Gerhard	NE	Gerhard	*	PERaddressee	
1-5	20-23	Rom	NE	Rom	*	PLACEfrom	
1-6	24-25	,	$,	,	*[4]	DATEletter[4]	
1-7	26-34	November	NN	November	*[4]	DATEletter[4]	
1-8	35-39	1835	ADJA	@card@	*[4]	DATEletter[4]	
1-9	40-42	de	NE	de	*	OBJ	
1-10	43-52	bestanden	VVFIN	bestehen	_	_	
1-11	53-55	in	APPR	in	_	_	
1-12	56-61	Vasen	NN	Vase	*	OBJ	
1-13	62-63	,	$,	,	_	_	
1-14	64-71	Bronzen	NN	Bronze	*	OBJ	
1-15	72-75	und	KON	und	_	_	
1-16	76-88	Goldarbeiten	NN	<unknown>	*	OBJ	
1-17	89-90	.	$.	.	_	_	

#Text=Der Geschmack schien mehr als gew\u00F6hnlich zu \u00E4gyptisiren .
2-1	91-94	Der	ART	die	_	_	
2-2	95-104	Geschmack	NN	Geschmack	_	_	
2-3	105-111	schien	VVFIN	scheinen	_	_	
2-4	112-116	mehr	ADV	mehr	_	_	
2-5	117-120	als	KOKOM	als	_	_	
2-6	121-131	gewöhnlich	ADJD	gewöhnlich	_	_	
2-7	132-134	zu	PTKZU	zu	_	_	
2-8	135-146	ägyptisiren	ADJA	<unknown>	_	_	
2-9	147-148	.	$.	.	_	_	

#Text=Das N\u00E4here \u00FCber diesen merkw\u00FCrdigen Fund soll ein Werk lehren , das dem Publicum versprochen wird .
3-1	149-152	Das	ART	die	_	_	
3-2	153-159	Nähere	NN	Nähere	_	_	
3-3	160-164	über	APPR	über	_	_	
3-4	165-171	diesen	PDAT	dies	_	_	
3-5	172-184	merkwürdigen	ADJA	merkwürdig	_	_	
3-6	185-189	Fund	NN	Fund	_	_	
3-7	190-194	soll	VMFIN	sollen	_	_	
3-8	195-198	ein	ART	eine	_	_	
3-9	199-203	Werk	NN	Werk	_	_	
3-10	204-210	lehren	VVINF	lehren	_	_	
3-11	211-212	,	$,	,	_	_	
3-12	213-216	das	PRELS	die	_	_	
3-13	217-220	dem	ART	die	_	_	
3-14	221-229	Publicum	NN	<unknown>	_	_	
3-15	230-241	versprochen	VVPP	versprechen	_	_	
3-16	242-246	wird	VAFIN	werden	_	_	
3-17	247-248	.	$.	.	_	_	

#Text=Zu solchem Zweck ist der Plan des Grabes bereits aufgenommen und analysirt , und die aufgefundnen Monumente gezeichnet .
4-1	249-251	Zu	APPR	zu	_	_	
4-2	252-259	solchem	PIAT	solche	_	_	
4-3	260-265	Zweck	NN	Zweck	_	_	
4-4	266-269	ist	VAFIN	sein	_	_	
4-5	270-273	der	ART	die	_	_	
4-6	274-278	Plan	NN	Plan	_	_	
4-7	279-282	des	ART	die	_	_	
4-8	283-289	Grabes	NN	Grab	*	OBJ	
4-9	290-297	bereits	ADV	bereits	_	_	
4-10	298-309	aufgenommen	VVPP	aufnehmen	_	_	
4-11	310-313	und	KON	und	_	_	
4-12	314-323	analysirt	NN	<unknown>	_	_	
4-13	324-325	,	$,	,	_	_	
4-14	326-329	und	KON	und	_	_	
4-15	330-333	die	ART	die	_	_	
4-16	334-346	aufgefundnen	ADJA	<unknown>	_	_	
4-17	347-356	Monumente	NN	Monument	_	_	
4-18	357-367	gezeichnet	VVPP	zeichnen	_	_	
4-19	368-369	.	$.	.	_	_	

#Text=Was die Vasenfunde von Caeri f\u00FCr den Augenblick besonders merkw\u00FCrdig macht , sind Particolarit\u00E4ten , die hier besonders h\u00E4ufig , anderw\u00E4rts z.
5-1	370-373	Was	PWS	was	_	_	
5-2	374-377	die	ART	die	_	_	
5-3	378-388	Vasenfunde	NN	<unknown>	*	OBJ	
5-4	389-392	von	APPR	von	_	_	
